,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
AGXT2,0.33541299,0.079938627,0.268109574,1.025559889,1.184377284,0.146182176
CACHD1,0.038090884,0.209771018,1.168605598,0.211955798,1.064258186,0.279288526
CTAGE8,0.476384311,0.183818762,1.129352366,0.325522345,1.008356525,0.088039033
ZNF512,0.212301549,0.326647779,1.028047017,0.280108769,0.282416347,1.140085682
LCN6,1.039644607,0.024277716,0.154847571,0.094490642,1.235615172,0.15989136
ALDOB,0.124508183,0.247734822,1.144663718,0.019420911,1.118299969,0.169011297
SPOCK1,1.026238209,0.03357436,0.295545605,0.083988783,1.210648741,0.228698215
EFEMP2,0.18314802,0.173617761,1.057915103,0.056353013,1.207412462,0.15091541
QSOX2,0.009817525,0.094539385,0.222692981,1.249969021,1.01599494,0.11563802
ZC3H4,0.104343313,0.14163965,1.117698466,0.139596408,1.160180378,0.144781977
BCAP31,0.067482708,0.036034794,1.162483099,0.239215856,1.080997409,0.289253634
KIAA1598,0.054328268,0.210216324,1.202533043,0.185255797,1.061430184,0.11173512
ERMAP,0.590232618,0.402420725,1.025159095,0.050902834,1.043422558,0.118645604
ZC2HC1C,0.175642819,0.062052851,1.041850502,1.130428962,0.251199483,0.453367902
FGB,0.255841873,0.024535913,1.185638634,0.020231851,1.076084988,0.191055987
CATSPERD,0.203200794,0.279519006,1.1916778,0.345072431,0.078065925,1.000989506
KRTAP4-5,0.479594684,0.329949707,0.115796481,1.137962601,1.004763973,0.099350129
RAB12,0.106932583,0.147304791,1.063257966,0.019794141,1.22185721,0.098432895
TMEM156,0.129178332,0.00936305,1.053152097,0.479519741,1.101865768,0.310990779
MPPED1,0.155430951,1.184788722,1.094738986,0.033303142,0.180398882,0.081714545
CERK,0.063398067,0.16758967,1.007679852,1.125293128,0.556463044,0.207862042
FAM134C,0.141088956,1.039188653,1.013396216,0.333052296,0.372516016,0.538686932
ZMAT3,0.192539418,0.437958548,1.014215248,1.052042617,0.220486562,0.503733053
TLR3,0.357739348,0.037651215,1.044370472,0.021120139,1.1657732,0.29510797
RNASEH2B,0.131741506,0.396020744,1.070145355,0.440219557,1.057271648,0.188814025
BTN3A3,0.295859164,0.127242829,1.159065437,0.043653017,1.058041841,0.313292952
DNAJC7,0.20559587,0.359439236,1.007899737,0.648840143,0.099810956,1.023905661
PLCE1,0.367041031,1.051876901,0.231647732,0.193478542,0.359181641,1.09790549
NKAPL,0.060123083,0.492888038,0.354131089,1.034995054,0.140760574,1.097121762
TRIM77,1.039682387,0.323620627,1.111510847,0.324278518,0.226203809,0.298690152
C9orf9,0.055110836,0.158920145,0.140622739,1.201601726,1.06290314,0.21210682
UGT2A2,0.217152118,6.56457E-06,1.079565839,0.158029088,1.184173235,0.163736995
ADAMTS6,0.156276867,0.132919658,0.044602831,0.141412837,1.031242943,1.240615799
AMTN,0.050175798,0.091176838,1.057446601,0.251839475,1.212911012,0.055374024
IK,1.046890911,0.104357501,0.01318689,0.35855953,1.140498986,0.360996997
BROX,0.220653608,0.008075667,0.371681207,0.040647345,1.060801213,1.163105797
OR2AP1,1.055320365,0.109415481,1.019191161,0.251836527,0.276738699,0.601861512
FBXO38,1.094389711,1.102834236,0.358903581,0.002567402,0.351993293,0.00410162
DUS2,0.261718062,1.192306702,1.055845166,0.055834113,0.176090526,0.166254966
FAM96A,0.050474783,0.201711103,1.028708925,0.422286783,1.177458081,0.021351742
LOC100129216,0.214329795,0.112711144,1.142641489,1.122643612,0.070858114,0.19247462
DST,0.174417467,0.050731802,1.153440108,0.122463337,1.092748313,0.30684079
DEFB129,0.09146321,1.080366946,1.175595659,0.113818811,0.179750036,0.252623153
KDELR2,0.25227266,0.409233217,0.200003395,0.315928514,1.050673017,1.091708465
ATP13A4,0.156901942,0.052500963,1.028641845,0.239580512,1.113172181,0.533513753
KIAA1683,0.298436138,0.335647131,1.032947248,0.003366786,0.610382434,1.012613191
MTFR2,0.096629364,0.138160321,1.032503647,0.205263022,1.236300639,0.040064927
FPGT-TNNI3K,0.164443177,0.106067762,1.234306505,0.065193834,1.027020588,0.214104331
SIX4,0.154734265,0.22455149,1.024608919,0.251610182,1.216171875,0.009769998
CDK5,1.254180619,0.012658761,1.033077061,0.015839786,0.133195751,0.091088841
ARHGAP24,0.072805484,1.155532323,1.095692369,0.044943124,0.320937097,0.143348548
MEP1A,0.2441056,1.009236378,0.413751721,0.292506814,1.071768188,0.427882325
C7orf73,0.048161911,0.053063453,1.099513996,0.091997508,1.19798084,0.094756035
ITPKB,0.14557277,0.176699366,1.13731421,0.062661348,1.121369427,0.243666004
IL13RA2,0.126230004,0.385848225,1.07692656,0.157666567,1.064036636,0.430174704
LRRC45,0.096700449,0.283110185,1.027588344,0.294155315,1.194996107,0.081752438
KLHL26,0.421937517,0.377430593,0.25007875,1.059522542,1.041441103,0.276504235
SMR3A,0.030582715,0.072228228,1.209933157,0.076165275,1.057142275,0.27060167
SEPP1,0.055417756,1.140116795,0.110638838,0.160985707,1.147088411,0.098793008
BIN1,0.172802558,0.331097226,0.114124349,0.285416927,1.096362986,1.109360896
ABLIM2,0.120677741,0.070302555,1.096286227,0.490609953,1.064394593,0.26773803
TEF,1.141723294,0.108351742,0.185469298,0.303578743,1.105778861,0.045702121
MAP4K3,1.112120081,0.507098024,0.126778852,0.372254421,1.004018743,0.10003658
RIMBP3,0.137586925,1.102139604,1.141244427,0.317575757,0.163075235,0.056018414
DLG4,0.225584502,0.452567325,1.124928196,0.148566898,1.048554042,0.154790079
MRC1,0.162676419,1.05600753,1.126184558,0.348518113,0.358433351,0.082584169
AGT,0.243518963,0.226261317,1.061510697,0.063698895,0.537825816,1.065857345
KRT76,0.216346641,0.363858738,1.041955723,0.061433887,0.611597636,1.011914076
PEA15,0.093811317,0.074648497,1.009226095,0.036166585,1.276153202,0.062300704
NDUFAF5,0.300198339,0.090982914,1.053287217,0.615026943,1.00261549,0.274517414
ANKRD62,0.24709045,0.115445663,1.082094316,0.054261937,1.161128404,0.264940822
TMEM14C,0.263137534,0.106297141,1.059490054,0.032049081,1.209116671,0.0248353
EDDM3A,0.469796865,0.156869803,0.026673807,1.038734771,1.090267271,0.391133352
PXDN,0.144406051,0.131854163,1.098922938,0.283056528,1.133606579,0.235820994
OR5AU1,0.045075998,0.481442572,1.014307249,1.11495714,0.359902732,0.177113737
AADACL2,0.157219441,1.037157739,1.215307109,0.122577737,0.054252904,0.267043986
COPG2,0.152364251,1.102896592,0.106500366,0.080436186,1.171082347,0.194485831
MFI2,0.273240146,0.236268552,1.14291084,0.2020983,1.062438679,0.24559887
TK1,1.010410172,0.140015808,0.097535831,0.149758089,1.254459789,0.143260104
GPATCH3,0.129700333,0.345220772,1.170658766,0.208009582,1.048930089,0.12923954
ASPHD2,1.103983388,0.340872306,0.28749881,1.10346949,0.14929771,0.095410316
OR10X1,0.019294087,0.18991721,1.203900663,0.20310079,1.04556534,0.215388581
BTBD3,0.143518967,0.175944859,1.152113982,0.281673582,1.099170655,0.015153083
ZNF251,1.071830572,0.499009868,0.086222498,0.298003743,1.032427274,0.326631928
CXorf58,1.007451947,0.570046503,0.17634208,0.144425606,1.120865567,0.135865208
OR8D1,0.197724971,0.10307631,0.278402477,1.079052875,1.103288978,0.397287252
PDIA5,0.04226166,0.13608225,1.112246047,0.259175679,1.15217836,0.120764091
ZNF551,0.403638247,0.032077452,1.019386869,1.097300842,0.475746586,0.182099775
SLC22A17,0.117435741,0.015149131,1.052799288,0.370233524,1.177577872,0.143168326
CBS,0.112855772,1.017066682,1.215692072,0.328889882,0.137697203,0.120288477
ANXA5,0.454035606,0.046809301,0.145042953,0.347834909,1.032495687,1.118147261
MYB,1.140786544,0.011119432,0.108405188,0.302213849,1.10120923,0.222266558
NLRP7,0.051631073,0.009142745,1.132817482,0.142991867,1.165209221,0.049826299
MOAP1,0.109997396,0.140013348,1.212062777,0.131547042,0.366548263,1.007077491
MAP3K19,0.065888767,0.084362274,1.239014578,0.25183772,1.027688337,0.022037972
CUL2,1.093807895,0.520587454,0.045060075,0.368478977,1.012983944,0.187872356
PNMA1,0.030252824,0.225149986,0.408997587,0.182827284,1.113235115,1.084002608
MNS1,0.126747723,1.013722972,0.447520369,0.216222034,1.171783955,0.053510371
PGM2,0.05737331,0.063657243,1.113948966,0.143514172,1.179283701,0.08446337
TAP1,0.169826608,0.041516667,1.257318666,0.115811859,1.017004426,0.086840894
SOX12,1.091087205,1.086481979,0.238270794,0.462819335,0.09279534,0.127147961
SIGLECL1,0.042003655,0.329422829,1.128765147,1.108678683,0.040471899,0.22686082
IL5,0.047637515,0.012408834,1.232192247,0.175446865,1.054153938,0.062637805
GNB2,0.084425546,0.19864871,1.127959584,0.257126369,1.030463185,0.468845939
RNF31,0.322946401,0.370343302,0.299777995,1.086886445,0.32919905,1.022573774
COL6A1,0.173579094,0.589755442,1.018308669,0.332780646,1.06764698,0.034057394
ZNF286B,0.172134751,0.163551737,1.024972267,1.187828601,0.173207402,0.344646758
HELZ2,1.145956118,0.080168509,0.140727201,0.141518635,1.140147339,0.085185849
CNP,1.100545465,0.253304614,0.215720688,0.349926687,1.099287332,0.117840476
PSG1,0.223059116,0.317205637,1.077797035,0.068645472,1.160459316,0.057161234
CABIN1,1.025184831,0.476523301,0.201862988,0.229797337,0.514691552,1.014950933
ABL2,1.014616468,0.081475341,1.031352613,0.579292832,0.368813815,0.308690509
STXBP4,0.294831754,0.346899499,1.119441478,0.196877969,1.024230167,0.344157014
MED15,0.458432497,0.169709538,0.393940106,1.034367166,0.156287641,1.085437661
TTN,0.003786336,0.254376604,1.060810073,0.472547586,1.105376994,0.1773904
PTH2R,1.044068882,0.340120863,1.157991674,0.335784345,0.030255221,0.079331041
GOLGA4,0.031229902,0.010340761,1.183855921,0.093706435,1.103263493,0.195188003
CHM,0.028344029,0.184957898,1.181534182,0.261639808,1.080352105,0.003843856
MBD2,0.004606118,0.161224475,1.021067803,0.03096034,1.262616854,0.053970349
LMAN1L,0.090296626,0.146200401,1.194977564,0.309399236,1.049638749,0.108156646
CPAMD8,0.000497638,0.161017827,1.010302361,0.475339083,1.170550992,0.154570266
KRTAP13-1,1.082519327,0.170234115,0.043766951,0.091081604,1.185211715,0.225611845
AIM2,0.064657435,0.304710529,1.104668075,1.002175707,0.54963842,0.207092927
PPEF1,1.033936218,0.140369301,0.034628948,1.110233777,0.399818936,0.429261738
CBX4,0.033377194,1.134171484,0.15131637,0.315055054,0.235011411,1.09627596
CCDC117,1.081036178,0.555541872,0.062807221,0.33472771,0.22849764,1.010545456
TRAP1,0.306288533,0.411941001,1.050238065,0.285939046,1.095523725,0.135000925
MVD,1.017618961,0.424225623,0.140994876,1.126422449,0.057495878,0.398921139
ZNF530,0.195299226,0.006396902,1.067422802,0.06326659,1.190298126,0.261304862
F10,0.348621372,0.421474713,1.099011211,0.059730915,1.07516532,0.010723462
MSANTD2,0.587150483,0.050463497,1.034786197,0.342337309,1.044009223,0.20357271
GRIA3,0.090107048,0.017135428,1.086175745,0.188630054,0.211857831,1.182375142
VILL,0.298745153,0.087864687,1.098504747,0.263596048,1.137236427,0.013983899
KLK14,0.188782447,0.247334852,1.129172365,0.10004376,1.121189444,0.166579085
KRTAP19-4,0.19581624,1.062536136,0.009781743,0.236931546,1.106735625,0.467165542
SMARCB1,0.520228158,1.003667832,0.038668702,0.136119979,0.294125685,1.132319027
MKKS,0.21270187,0.048449256,1.019570905,0.122246821,1.238296509,0.176719807
SP140L,0.242041326,0.097608856,1.164770251,0.323007493,1.063729317,0.077534085
SERAC1,0.141375369,0.207683981,1.000164242,0.273942336,1.20425063,0.279203407
FAM98C,0.028082953,0.088265796,1.073418498,0.297198838,1.138450553,0.34851554
RNF17,0.190877062,0.053771418,0.306499053,1.136580911,1.054116323,0.361140125
GAB4,0.089105505,0.108914205,1.08317199,0.302284712,1.119662639,0.358584077
POF1B,0.016561139,0.451773106,1.088207328,1.077673476,0.316075594,0.129670211
SMARCA2,0.149607611,0.073216256,1.056403991,0.381844073,1.096482673,0.418156753
BCL2L13,0.056841201,0.302571355,1.17521559,0.005344719,0.418549046,1.007741418
LIMS3,0.119328627,0.099866351,1.099023667,0.145894444,1.16592176,0.232254812
ENTPD3,0.210913062,0.132726782,1.045752014,0.552950351,1.084490568,0.170571951
PDX1,0.038953842,0.280896503,1.106866438,0.040245114,0.356994013,1.109967889
IFNA16,1.139919065,0.246443665,0.303008767,0.263927042,1.045840296,0.226413375
ARR3,0.017761031,0.551769969,1.119129325,0.157582041,1.007281683,0.26457925
LY6G5C,0.059734485,0.312806841,1.087082916,0.021473283,1.158320199,0.203308349
DGKA,0.121489506,0.14692898,1.113259275,0.024625814,1.173926921,0.110732933
ACTB,1.130672782,0.441599324,0.04670722,0.39500978,0.120604302,1.010186158
HGF,0.025781606,0.07521214,1.265542808,0.104901631,1.002279726,0.207791983
PPBP,0.048008634,0.173602259,1.000905343,0.03035887,0.115231998,1.272089822
OR13C3,1.23619135,0.097759658,0.009970171,0.213673949,1.036533893,0.093713345
TRMT61B,0.239758612,0.169983148,1.13255872,0.019689505,1.024021279,0.498589704
KRT74,0.196667369,0.244068642,1.135207747,0.117972737,1.090244135,0.277799662
KCNQ3,0.580690611,0.010215206,0.538593637,1.013290942,1.004375567,0.061227539
FCGR3A,0.238219846,1.097401356,1.054666371,0.324107068,0.353578669,0.25148323
DFNB31,0.115104479,0.141146201,1.232737221,0.12106462,1.044252121,0.093462206
FAM98A,0.173154998,0.237321207,1.096757272,0.317484672,1.123540652,0.119774916
CLEC17A,0.146995757,0.046079077,0.182912131,0.161321194,1.238795117,1.024129346
KRTAP13-2,1.106704191,1.108832591,0.288947132,0.209177756,0.24143212,0.163791145
TBC1D7,0.041712513,0.012882047,1.102444483,0.098879646,1.198706856,0.051977283
FAM20B,0.152924355,0.265637285,1.221595821,0.105752305,1.01448367,0.200151526
CTSO,1.019741977,0.103597155,1.189878235,0.386222468,0.093347739,0.205836794
LGALS4,0.074523171,0.251145529,1.111978726,1.092909641,0.40439114,0.059653342
GPR19,1.012696413,0.12487823,0.257199911,0.028786474,1.211300687,0.30213947
DPRX,0.2067553,0.067591204,1.120371491,0.375868262,1.102642247,0.083792522
PHF19,1.087409415,0.086487443,1.156560745,0.248641481,0.277729895,0.01175229
TMEM236,0.406266569,0.161027279,1.150177794,0.184180238,1.057279188,0.031839561
DNAJB11,1.047439479,0.083323665,1.006241089,0.149875002,0.408568335,0.600568598
RAB27A,0.031321969,0.487828359,0.300890092,0.294719477,1.02181558,1.098274827
GIMAP2,0.267142489,0.163480231,1.008237652,0.049424911,1.216774273,0.262773962
INHBE,0.006183632,0.102628281,1.100639094,0.116493988,1.192172353,0.099215334
TFAP2E,1.049449143,0.102449421,1.182948789,0.355883897,0.163923927,0.043989102
KNDC1,0.164694033,0.032068833,1.169596218,0.372242886,1.05641298,0.126434439
MALRD1,0.213771206,0.123916857,1.110714342,0.318039845,1.001885721,0.516722808
OR2T33,0.218612962,0.476466253,1.033178972,0.111810596,0.296507574,1.106335306
PARG,1.04342064,0.253471205,0.244660628,0.061116207,1.187996632,0.196881619
DAP,0.470599102,0.145727486,0.198948822,0.295849109,1.130688326,1.009159667
ISCU,0.473579054,0.105227065,0.116032657,0.323508531,1.110457737,1.039268531
SEC31B,0.05778086,0.111946967,1.023076397,0.533459992,1.060193892,0.442176381
NLRP9,1.020664756,0.156664658,0.203043359,0.121101016,1.194873679,0.341688653
CCDC121,0.467505947,0.170482574,0.114069879,0.001773716,1.183661801,1.002482023
CNKSR2,0.055799054,0.560235742,0.240554594,0.272058839,1.103485028,1.000063655
RGAG1,0.185984772,0.269246524,0.008313866,1.187000154,1.051858643,0.210089385
ABCA8,0.32160812,0.543799715,1.01772832,0.407688594,1.015795304,0.183563975
ZBTB8A,0.212092724,0.118370274,1.086100508,0.156695431,1.074667845,0.498591086
PYHIN1,0.334543402,0.060506444,1.054670131,0.523061697,1.073935744,0.108746231
CNTN6,0.02847027,0.219470936,1.156733077,0.063350661,1.116967252,0.167415829
HAL,1.030598456,0.300726906,1.125399078,0.189591208,0.150350049,0.434768676
HDAC9,0.354472844,0.15739477,1.143273913,0.292288073,1.041624363,0.196859555
GSTM4,0.371378985,1.038532709,0.206279889,1.021598522,0.603244844,0.008651796
CD9,1.043633942,1.112744831,0.431717827,0.010090477,0.149883841,0.361035366
KLRC4,0.150684103,0.208367231,1.103896639,0.00133459,1.169249063,0.121700959
ZNF430,0.565961572,0.241274345,0.020998551,0.311074177,1.029196424,1.063808016
ABCC2,0.080649315,0.029683526,1.231979477,0.141816864,1.058778702,0.019581881
LMO7,1.121553117,0.050517834,0.020313531,0.295123035,1.105832905,0.309607107
RNASE1,0.091784624,0.285055289,1.181030422,0.225530828,1.059901435,0.088868813
C9orf16,0.481095354,0.273420037,1.070095259,0.281380764,1.062836391,0.080964312
TCFL5,0.528054675,0.168838983,1.097602446,0.083816035,1.010414431,0.355843711
SHISA8,0.509115344,0.399162168,1.066422646,1.038435004,0.038312967,0.176253785
ATG10,0.322371316,0.157626025,1.07136934,0.09498065,1.163109963,0.167985312
INPP5D,0.341278876,0.208518405,0.368033499,0.339839128,1.008449992,1.11301608
FAM199X,0.038470024,0.399750453,0.329134851,1.029401252,1.156318147,0.017831261
PRUNE,1.107105065,0.177822502,0.22627442,0.127958747,1.158003551,0.028608344
NKX1-2,0.676498515,0.269224146,0.130971721,0.280966547,1.007724514,1.012388412
COX6A2,0.0353294,0.131950441,1.100866338,0.280037741,1.102185346,0.377977797
CDKL3,0.166064976,0.260911424,1.176285283,0.245379422,1.014787029,0.312031227
SCAMP2,1.054284945,0.297225012,0.183464953,1.058736935,0.336657713,0.445965819
SLC9A6,0.340361254,0.257252282,1.180996291,0.025866369,1.043261093,0.028759849
MED25,0.44313256,0.353164255,0.13703358,1.05529228,1.097786125,0.089559117
LOXL3,0.097457121,0.418852748,1.122502505,0.410462647,1.026230009,0.009574726
ST13,0.08643296,0.072749543,1.012276628,0.538210893,1.12673472,0.264570305
KCNN2,0.543957875,0.147596254,1.047747651,0.082403987,1.079165112,0.282540169
RAB5C,0.2165334,0.107060384,1.047488819,0.654866122,1.000662728,0.284446249
ADGRG4,0.097472086,0.233023891,1.029995435,0.550434152,1.103417616,0.146516006
DCTN3,0.066840009,0.215264645,1.071718207,0.249648304,1.13789248,0.331898668
TNS2,0.055596649,0.243849027,1.077161961,0.039160516,1.176980102,0.238788058
FOLH1B,0.129670282,1.154043133,1.053938704,0.054634042,0.428404386,0.14399564
DDX43,0.275059152,0.154171924,1.073894057,1.171264131,0.156422865,0.132905698
EGR3,0.044663442,0.054550212,1.178196103,0.120002156,1.119284329,0.079700276
OR5P2,0.068288482,1.088188047,0.133717947,0.127571178,1.19026378,0.164217433
ARL10,0.419847105,0.554098399,1.031349562,0.051692483,0.174991013,1.042302333
RGP1,0.018385708,1.180151184,0.275494519,0.012349878,1.014396812,0.410513305
JMJD4,0.153637163,0.323262542,1.013383415,0.043614625,0.586708738,1.079577831
LPIN3,0.338679188,0.267117542,1.055094587,0.268796748,1.109801831,0.251942345
SLC11A1,0.204525575,1.134896384,1.107423398,0.266894733,0.121508562,0.156404734
PKP2,1.095250783,0.331359518,0.539495743,0.066679745,1.027773556,0.073979259
PROB1,0.122807887,0.068250246,0.073049823,0.046406861,1.184032748,1.112431288
FNBP1,0.006356867,0.404486095,1.055417546,1.116021751,0.027701867,0.37794063
HCK,0.088573865,0.063433797,1.066321379,0.155587373,1.213627422,0.143726329
FAM169B,0.027520529,0.158778862,1.096464261,0.237445723,0.383537693,1.111297913
PHACTR2,0.211432005,0.381626813,0.186487345,0.123245957,1.029462655,1.169001153
DYNC2H1,1.050664055,0.134762149,0.305113681,0.039272337,1.160891591,0.31985139
VPS13B,0.031734171,0.003292118,1.085674695,0.00259915,1.209528799,0.154895312
NIPSNAP3A,0.043307097,0.231850192,1.193583847,0.026465399,0.105224311,1.083799649
PDLIM1,0.216974797,0.02153535,0.117370489,1.079942673,1.179194769,0.220391743
SNX31,0.178727475,0.06647617,1.081449659,0.058105556,1.205216715,0.069621308
