,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
DDX10,1212.65045,864.5803213,838.9972673,520.1938413,937.1252862,969.7061117
DDX51,735.2076888,1132.723922,950.5423481,900.7055931,636.7508124,891.8353039
GPHN,910.9070431,879.9143058,1300.618615,330.977168,923.4775623,852.4792278
MAMDC4,365.9746624,935.2167816,1039.679334,1340.267995,843.219812,728.7918633
PIK3C3,1223.784411,641.2086687,893.9064107,819.5727279,879.0488612,1007.998797
FBXW8,655.5294511,879.6345438,1107.222628,892.0374938,902.0575914,797.8092321
ARMC10,812.6120034,1162.874975,924.3272753,973.6792682,830.9236558,654.4015257
RAB6B,282.9864162,604.0265259,850.8484099,899.8311718,1100.018548,1505.962749
ZNF395,193.2204287,1665.337467,1116.657386,710.9633946,664.6845562,1029.226485
FGFR1OP2,614.5197663,937.4867311,866.6449119,1129.777199,872.4989156,798.4891862
NUP37,983.9848468,1149.539928,728.7849965,574.639007,777.5015487,957.7004023
DCAF17,731.8639791,841.7613421,877.0306763,854.5213685,949.4562354,1032.029534
MTG2,1133.420441,895.3562689,760.6097658,832.2090449,881.5897324,605.3331426
FOSL1,1631.50064,937.3858915,761.3147421,577.4461222,1218.881977,83.40927437
CEP95,659.5751815,874.0704562,820.6694446,1054.939074,817.6938962,882.8985552
CCDC12,828.2264765,947.4105753,882.6233738,863.7575763,814.3255384,750.9354975
SENP1,590.3778342,810.1565222,848.7564698,956.3742732,842.7358058,1225.430698
AC004475.1,867.0267174,697.7203881,871.6908631,813.3678281,815.8397467,955.2462366
DGKQ,774.4374085,639.5353939,1064.353069,955.1277089,892.5512309,788.3451885
TRIM4,1308.411317,849.9984989,822.6875702,1090.141984,444.6158525,791.9657608
TRAPPC2L,1121.291976,789.7159746,868.4685576,604.6376346,886.5882515,792.8856307
SLC9A6,912.2505827,674.7917219,768.9235278,840.9139723,982.4923601,815.5767719
DENND4A,1390.70251,983.8895587,657.9208511,730.5229048,918.3143441,307.7592323
CKS1B,721.3111082,861.3757113,896.1274413,774.6057027,427.3884649,1271.601195
HEATR6,778.3020039,624.0897891,852.7549802,883.0804786,995.0105668,771.4225897
DYRK1B,634.7541778,327.8217936,903.123343,903.5775786,1397.937952,727.307043
GMEB2,821.9252473,848.4945488,779.7086225,945.5717984,807.3659419,692.150914
PIGU,748.5135439,1014.447808,786.8648251,842.4132684,545.8823125,1136.328243
8-Mar,823.7525128,801.698497,713.888493,571.8589712,1010.806244,876.1002127
PRMT6,895.2136545,415.0823394,729.2695097,959.9595385,700.3322165,1208.976984
EXOSC7,891.2949307,1097.548459,707.5086954,722.2990458,444.8250568,878.4304887
BTN3A2,837.6966194,844.363808,754.3609817,1289.982331,642.7765583,282.9196745
SAC3D1,820.610274,805.7322312,774.9641665,1106.982946,558.2531114,783.9566024
FUCA1,738.9080491,845.3494563,296.2414216,669.8700842,863.7343735,1321.107295
ACOT2,915.8420437,756.3855462,823.4181796,645.5540046,1052.07102,517.9905686
RECQL5,866.1360605,744.1660766,793.3643735,952.6471698,785.6568337,641.8182411
TRMT10C,1253.540518,926.1268488,730.6490731,436.4173783,767.7050526,802.6173725
GAR1,838.6499105,727.0800756,792.3171965,585.9700059,776.6300484,1024.716595
ARFRP1,1097.142066,786.394313,726.0305825,415.1125542,781.1314384,843.822461
TOM1,1128.627689,536.9230157,762.1304067,789.7527892,876.9188205,323.0648397
SPHK2,988.6188082,747.6621061,761.9348025,779.6792951,618.3793668,880.6920911
USPL1,766.453681,826.2300992,771.9219438,911.4302364,759.3328846,618.0456502
ATP7B,719.9302641,631.8654383,325.2011026,863.1378023,790.9801089,1207.101366
TBC1D2B,506.7913267,650.6577428,795.5882554,1022.122221,740.7451432,753.5155679
BRAP,840.0021505,678.4185436,749.370919,772.0997423,740.496586,739.4821319
PHF5A,1017.139102,745.979905,799.1389396,741.358127,721.6012935,403.2621377
ZBED3,886.9752289,1165.717359,406.3005734,672.8848018,751.3501875,729.382258
EPC2,737.4962737,552.1901531,736.2092598,804.5005027,929.8608365,738.5150706
LYRM4,688.5327609,775.7998235,785.6746484,450.5748949,1044.987076,626.0124445
RAB13,495.9166189,729.9392301,764.9579817,732.7086373,992.1105096,377.5235603
NEK2,720.3966236,857.9379082,681.0717822,1121.455533,387.3185647,715.054018
COA3,1004.435062,696.7517602,828.1777586,672.9551597,429.9618987,736.3970332
SLC25A40,702.6732947,711.8479181,806.2710754,886.0788,580.073192,704.9353177
HK2,651.1916301,1171.755782,757.8615414,564.7072265,28.8160456,1691.412595
GLA,737.5877566,723.5609078,681.8667856,977.0442948,584.1200531,418.4659838
SNAPIN,508.7108812,674.1338395,716.5810227,896.2251166,678.6899431,807.9608724
HIVEP2,1177.191952,201.297055,431.2250508,606.4155622,771.0317464,938.9344616
MRPL23,857.8963858,1017.577219,656.198544,629.6130067,405.9699269,721.2436283
MAP4K2,671.3153544,727.8178074,889.6198022,704.1369709,527.0868088,411.8528189
COPS9,893.1967175,695.1946429,674.985425,504.9657755,617.4026866,704.6445291
MICA,586.1604326,772.927536,763.1891692,1489.744152,602.719895,4.109736902
TMEM161B,1011.116318,695.6627919,707.165266,664.1719991,361.8861435,606.2795477
GZF1,707.8886626,709.8983004,645.0569557,844.1061496,571.6188225,448.8552386
SNTA1,387.8095544,654.5274503,701.821302,543.5953387,681.9464833,981.5928366
PFDN4,879.7206552,672.9525206,663.158034,335.7147141,625.2275424,1057.054933
ZBTB48,642.6866845,918.4269626,664.6108437,656.9881463,701.6275837,450.2778953
TOP3B,651.5729181,612.3100918,627.8923613,933.2042392,657.6731242,406.4792157
ZNF28,369.2501827,610.1530233,674.0446354,833.4398555,594.3325559,658.9896394
ADAMTS13,293.7220617,1054.87182,598.3104583,670.225655,774.0509413,518.0425975
TBC1D22A,1113.099132,707.8143318,596.3707984,532.241442,668.4378626,229.9011993
APEX2,628.9929045,765.5108828,623.6282126,632.2704142,717.0473278,528.8770047
CASKIN1,605.3311638,1103.965568,646.9530751,527.2987325,214.3357106,916.5984818
NDUFA3,890.5959934,633.614033,621.8597169,542.6573216,345.868135,625.6728171
DTD1,610.8160092,873.0693274,599.3470864,629.259392,397.9953858,657.0590542
TRIT1,661.5161262,775.1555959,581.0624196,510.9350726,432.5118858,655.1326983
PPFIA3,307.1101947,917.6863142,676.5653364,508.3431479,610.8406213,624.4397285
GPKOW,676.1521508,816.4190045,599.5665721,632.1789775,527.8902331,375.6528832
PITPNM2,537.5473264,573.7108659,342.3233549,656.0972656,907.5388133,709.3612591
DBR1,449.6807987,562.3408226,615.1874378,612.0888354,823.7951676,637.7489018
VRK1,600.7507692,549.5155065,621.8945588,679.0482738,295.2128886,879.4262237
CENPA,495.6783172,604.4879107,613.5800771,850.3615999,291.485746,665.5714906
ZNF668,779.1512257,564.7119268,640.3996389,622.1695865,594.0433277,473.2730369
C12orf4,715.0445739,608.9387115,466.9264645,516.2102473,642.6155793,602.8437249
RBL1,315.4097525,589.2380636,621.1921497,849.6880538,453.5780857,625.5206712
TMEM246,557.3933963,2.993931301,651.3601124,234.6508111,1110.633529,658.2233898
C19orf25,571.6391725,358.484589,623.7572985,527.2077803,715.0234747,827.1225075
C1orf35,410.9641808,623.2347209,683.3513527,571.5919587,516.0783074,782.9108631
PRELID3A,259.2516596,494.048525,989.9062906,623.6804068,618.24501,564.9179017
SIMC1,790.7603719,410.5233254,617.233681,536.505941,555.3165093,695.4044207
EPB41L4A-AS1,811.0438183,653.8718752,615.2365382,366.2517663,556.2428056,491.2003714
AFG3L1P,415.7632025,611.9152902,544.9419021,766.1146944,540.4493729,655.8970851
LINC01184,805.2220432,593.0656298,540.3210319,414.7762581,561.6425569,727.4604206
PAPOLG,597.9666555,571.1484357,532.0053073,674.8526732,571.3350525,468.8685872
PDRG1,555.2754353,582.5180072,590.7777602,466.836417,517.2237075,671.04499
LRRC57,286.6557764,579.896095,550.7015817,696.0827097,461.7671367,842.3825457
TMEM160,576.3760836,633.6201922,537.9796347,716.93523,430.2952076,554.1760916
RAD9A,810.2572652,584.8314147,541.5848892,589.0938625,256.1742643,534.0666916
ZNF189,564.7363197,380.3878972,681.966104,555.75157,788.399455,504.5647419
PCLAF,523.057857,522.1498171,596.7774678,789.7677635,387.2048226,610.9462616
PHF11,914.0525031,411.6412833,598.7540722,536.035831,581.8667769,126.1999236
PRAF2,591.6735498,862.6088272,559.5817022,554.4890999,491.6584288,320.5078832
KLHL20,428.1138063,495.7788,546.6769503,567.7266792,662.7613849,564.6945584
TCEAL3,187.6909271,498.5727726,611.9485595,845.6302756,624.2418988,429.1432622
DYNLRB1,632.4419409,568.8751161,540.0609426,516.9816219,479.7082257,593.2565879
SNX24,652.5297437,540.5657787,567.4078118,441.9927915,701.9466574,532.9014389
ACBD4,776.3450415,930.678062,583.0575058,410.3318514,524.711797,185.4859648
TRAPPC2,534.5603966,598.3777683,477.5140227,319.4586013,738.3006943,567.6210985
RBFA,552.2545633,604.0968486,698.6843732,474.1329237,544.9073417,407.2349319
CTU2,559.6473397,754.0575234,518.510072,392.213726,572.6884105,531.4706076
CLUAP1,633.3176843,493.5045864,551.3857831,539.6657155,547.537157,424.5953269
SCRN3,660.2771986,541.2848041,552.3296146,449.5191681,545.0202147,354.0902549
CHRNA5,489.7440549,909.7059082,277.9235564,581.9329107,120.8858402,641.5231958
SLC39A11,728.7691973,573.6358517,493.619629,610.8389127,424.983727,314.0753069
TST,876.6805444,306.115563,541.8337292,573.8220473,525.4065408,146.7151417
PUSL1,868.1894426,503.6536262,249.2777202,528.4414242,523.9284766,730.9565184
RABL3,524.5438023,522.0493056,528.729444,572.0153686,518.9843575,469.1600171
COMMD5,514.6229127,384.1126091,537.3353872,476.4777982,649.7758899,526.6914498
TTC9C,539.6803767,372.6031765,551.2908007,485.1245584,499.1881731,647.5773827
TMEM145,323.3637373,586.4002473,535.6458294,946.2590685,98.57848679,502.6800427
ZNF611,203.1005325,415.236205,523.7692679,498.8142505,750.8733674,583.2738241
LRRC8C,345.4164503,511.9677592,766.7877383,187.7016278,506.2748155,559.0022678
ZNF667-AS1,230.4053944,580.07942,494.9061615,512.8190998,482.6473015,749.7239218
TAPT1,534.7620587,489.7513567,467.3175999,688.4436913,333.1889877,515.1463902
TRAF2,466.1663041,499.8512062,501.7156701,497.8388365,414.4135997,571.704518
GNAZ,377.5325498,510.3961537,815.4104892,686.1705032,481.1129514,220.6940543
BUD13,362.2199944,466.2557202,514.4108852,623.4120626,529.6038419,472.7949226
MAP11,505.2563845,364.8863733,441.8460628,532.966461,480.0123863,598.6318173
ALG10B,215.7520223,556.7201691,464.6847048,515.2104338,393.4556598,745.6009629
PLA2G6,366.4401279,962.2471698,549.787345,605.7365557,429.8957087,119.9476718
TEF,388.8336031,539.284915,631.9989571,844.7510921,438.9553287,161.7335154
ZNF329,367.3646582,468.3169478,489.4872313,608.7785559,503.9388892,447.1660886
SMIM19,507.4128385,666.8336166,343.250984,491.3205581,454.2752554,463.4324202
AP3S2,598.1738847,465.4226549,505.7815074,483.9545076,359.56896,418.4262039
CETN3,309.9557161,494.9013689,463.3627497,482.886444,389.0925617,637.4043089
SIRPA,157.311871,376.7284399,468.412202,616.161406,824.1575817,477.3282958
NFKBIL1,640.2269105,738.5191233,479.5279399,463.9680261,442.1276333,273.0568918
ZBTB37,435.9736985,437.0572113,371.6554491,574.9733697,504.368625,522.3959992
BLOC1S4,447.4442027,491.1411984,517.4565692,385.8144603,332.3122489,587.2165961
ZDHHC15,466.7748971,611.2045312,489.4309086,466.655599,426.0942725,268.6243162
EEFSEC,741.0207943,416.0477765,365.2115316,493.2604157,160.5752808,496.9115216
DHODH,515.1828412,645.2749304,441.1593027,428.1835526,319.1724125,460.0713205
FANCF,453.0304923,313.2927098,439.6551234,476.6415068,561.3453252,363.2173599
ZNF780A,295.4165848,416.9880779,420.1047667,501.0360574,594.6340663,468.6791457
GPATCH11,145.0707434,442.2908495,502.7649373,750.3534989,445.6820738,282.0734627
IFT172,402.9528501,483.1967151,595.815097,332.7495043,773.2814456,75.3972214
AC006504.5,396.207859,411.3900761,321.9278042,480.7440426,572.9525017,458.8081962
ZNF641,138.7982597,316.0692484,461.3890081,482.559853,641.9267853,404.7055748
RARA,504.0015959,450.9360829,341.8732618,439.3750062,422.0200921,375.0737732
MAMSTR,91.59337523,814.7739167,471.4731708,304.5235485,430.9995496,425.8746921
ITGB3BP,466.961978,673.6418019,438.2812329,402.5798645,227.4853316,395.6161112
ZNF202,435.2477314,405.1635285,424.0048886,369.9530544,557.2572393,292.4988506
FBXO25,256.3628117,412.5783002,383.7500319,414.1774063,498.5931796,586.5203312
TMEM150A,611.6824027,295.5632091,379.242586,192.9123761,471.2266469,441.1414108
TRIM52,525.1209939,278.8701725,402.4568295,438.5433098,356.3059779,408.5650221
ZNF71,237.3999058,366.3930028,443.4887059,592.2776363,355.6297812,487.361534
HSD17B7,414.8273277,202.4204901,599.2164597,353.4797017,424.7942398,391.9636264
MIR4435-2HG,326.1660889,608.7241998,411.1430771,510.7320683,208.9621708,393.5228351
TBCCD1,312.0886975,474.3967576,372.5286543,387.0671847,399.5413686,408.4374701
GEMIN6,450.4759989,405.758364,391.5370109,307.8638671,388.8520458,364.336678
SLC19A2,490.8109564,1.266992475,291.654844,399.6938299,700.6124674,380.5570985
TMCC2,606.0482013,160.3446559,386.4313699,304.6973368,384.7260299,430.660517
IFT88,390.7652549,219.4971098,447.2163244,358.5243264,579.3241246,373.4419941
SS18L2,397.3286254,299.9507321,401.7699053,360.6350909,455.9749779,338.8104171
TXNRD3,220.0375029,363.0647724,361.5626231,394.011309,421.7631731,540.8576535
PCBP1-AS1,318.2883067,379.0614019,467.2242921,403.3990993,279.546994,375.4248061
C8orf58,487.851003,321.7082838,335.2757085,175.1438465,590.7105263,405.1232199
PRIMPOL,232.5699908,331.8700161,449.0218713,331.5900041,533.5327731,400.9402579
RTN4R,160.9241108,406.7055958,339.9409985,371.2309006,595.073448,289.3013199
SURF2,436.0273876,366.5753654,349.9766568,249.2543947,351.2156974,359.5191369
GEMIN2,271.2898643,528.2090521,369.1891931,331.2632746,180.7502346,384.6355429
MAP1LC3A,762.9495532,4.081741645,316.6235901,377.5307611,514.8691718,301.4169904
CWF19L2,250.4576771,343.4691822,359.7555229,344.0135186,429.0852268,349.2780559
TBC1D7,342.4358749,515.804376,386.1120888,292.6926971,185.3323218,343.1413116
CBR3,195.2044744,0.33689543,421.7906444,610.5909251,372.0526559,305.3806229
TUBB3,16.47635024,346.1702159,486.3816535,329.1561485,685.756859,297.5374346
MOB2,413.730649,270.8118342,342.9416153,329.5927798,311.0544033,362.1707851
NEK3,208.6663759,412.0696395,316.106532,490.1654877,350.1296825,318.8492138
LINC00839,490.5833533,372.58779,290.6674612,14.50639011,806.8683066,280.9935363
LRRC3,69.80051085,261.5793049,681.7005808,442.6210563,315.781162,346.1102387
TAF4B,295.4054849,307.3914149,419.9035074,123.6947873,592.5143688,346.1408686
ZNF341,310.3675304,337.7630609,314.7610419,434.0473519,356.0570386,207.4754095
AC018638.5,355.2958203,258.9355666,314.4560006,332.6025818,408.5484128,309.5783725
ZNF808,299.5022224,319.2029828,350.5681278,433.3650021,317.3522625,177.3428709
ZNF594,279.5615708,185.5364374,292.2575705,350.6893981,342.636617,484.559263
STK19,315.1581307,313.9295519,400.9026625,303.0146211,311.1235061,214.9882116
SERGEF,232.6939105,312.642818,313.0641965,289.3218564,399.294769,308.4984225
RAB30-DT,308.0575707,318.4091303,253.1494605,306.599465,215.9368715,381.4639178
ZNF551,285.0174107,318.1110296,326.2312134,385.6376732,293.1022593,237.2937579
FANCE,194.102859,521.8671593,249.3550746,336.4860451,83.19520667,413.463691
SMARCB1,144.9011168,245.3893686,326.8134677,340.0113933,564.8310542,15.84098975
LINC01963,286.9152237,93.61276148,372.1743974,279.0082758,221.4821873,471.7679061
PAQR8,4.712857866,292.2274537,365.2260204,613.9276791,244.8303386,270.5361117
PMS2CL,227.8939294,249.4267196,330.3599646,282.3159478,279.6084993,288.0198043
MTRF1,313.0868395,349.0385935,298.9738203,254.4423518,261.5242765,208.7989236
MATR3,197.5236961,328.0258951,282.4163858,366.1175536,261.4996742,264.6817966
KRTCAP2,196.1808214,274.594043,233.4625,289.2009735,265.1944598,350.4586676
LINS1,258.2394446,242.4463509,294.649784,331.5204903,262.3656924,202.1185053
ZIK1,82.63270822,224.5010557,453.4903634,290.990815,327.4062792,206.2314787
EFCAB2,218.8199845,280.8853901,182.3078199,321.5254522,256.4569219,257.1778025
ZNF813,299.9829563,107.8358372,247.51319,463.6232361,239.4667553,260.0367685
ZC3HAV1L,176.198838,282.2946738,272.6162242,218.3489265,541.1558689,1.586864565
TUT1,243.3660812,311.9704802,245.8657215,236.5466935,190.3328894,254.3390926
NAIF1,215.6588927,269.1541119,236.040305,238.6854085,188.8251901,230.977295
LYSMD4,225.6511014,260.3603701,69.18377644,165.3839853,236.2661906,363.676077
HDAC11,238.8797792,148.6438247,311.3695667,274.0685124,215.9232812,215.7158602
ZNF527,167.3430465,241.7977935,211.8050397,269.4844913,228.9266691,212.5932797
CHTF8,255.7755056,215.5714518,220.278536,209.3928413,242.1856818,188.1762485
LRRC75B,176.2808332,413.6061568,291.9999971,215.7652233,215.399573,72.97058512
FRG1HP,201.9485025,324.9019972,220.5970848,152.8611873,264.3147603,99.46328955
GARNL3,105.8373669,221.7468904,207.1919792,188.1196571,214.8091687,284.1860684
FBXO6,75.75066856,374.4496179,180.8448487,262.3304804,239.2289565,8.258235917
IER3,458.8637497,304.5027075,213.0304965,14.21629312,204.5417121,164.1997375
FICD,371.4974393,271.1412981,175.5735926,201.3080702,213.9006075,89.8590763
ZNF697,134.3000171,194.3254627,216.6324989,217.5161031,256.321992,175.4714613
NFKBID,202.8444821,208.0555844,267.2109992,119.4374128,216.3201869,192.4234664
PSTPIP2,151.0227046,5.009433644,389.7667954,260.260736,142.6019443,254.1810136
TIPARP,60.53682547,176.9518025,286.2900887,169.9534353,384.1702368,225.1314438
IQCG,98.56478083,182.8410723,308.6154079,212.8411554,245.1022947,157.4582086
SCAMP1-AS1,260.8906901,180.88632,211.9742584,136.1962673,169.3564742,211.0178302
ZNF595,196.1811883,169.6797046,201.7392886,258.5049119,134.781988,192.934853
CEP19,94.49571905,309.012531,195.2169078,191.6010316,206.0570328,185.4913517
ZNF416,197.9185642,202.2538239,173.6522144,184.0094971,231.2911181,147.6500169
ZNF546,138.6799227,195.6290466,183.3537899,199.4078002,322.3759617,50.42255067
ZNF256,191.6660376,192.0683008,210.9742707,186.3036074,168.6659899,157.7906539
HINT2,238.6267207,192.5615646,198.0522862,163.4105241,124.614344,180.9140801
DUSP18,163.738999,153.9694457,186.3477424,233.4936085,294.0727032,69.98607979
ASTE1,135.9571668,157.5038044,195.8549867,174.3690037,172.3935145,171.2076144
ZNF225,143.9856539,194.2395874,163.9972959,250.0583061,178.9352085,95.6027662
TSTD3,192.1784021,165.9675086,79.50111131,138.7950547,254.3535605,176.7765843
AC084125.2,77.17830487,130.0107906,185.2364547,154.0269243,211.5324337,273.4721107
USP43,351.6859076,6.295489905,172.877951,135.3301758,165.3487225,242.7744511
LIME1,161.6370557,124.2251151,207.4966501,227.761494,168.6580772,161.9398854
LYRM9,138.4227681,208.9400289,187.7084171,141.498726,250.386432,87.19705441
SERPINA1,161.738095,99.26277667,181.2480357,151.6889005,229.6505565,164.5148212
OPRL1,51.97782027,155.3556309,310.6956092,152.0218141,260.8546504,170.1481382
QRICH2,165.9737915,70.94871222,171.347702,142.0933437,227.289961,159.1124178
MTND4P12,28.18958473,315.7952233,168.3459825,118.239443,223.7674098,144.1768058
AC012513.3,140.2187699,57.48300584,211.8441788,171.585948,115.993867,259.6720687
CECR2,1.195566676,87.75508186,154.2129725,191.8317246,287.2949916,149.6591346
